TRAM;DIA;INTA;INTAP;INTD;INTDP;INTT;INTTP;TIPUSV;TIPUSE;PKE;PKECOOR;PKINI;REFINI;PKINICOOR;PKFI;REFFI;PKFICOOR
35032;08/01/2025;42.086;2.944;43.016;2.963;85.102;5.907;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;08/02/2025;34.188;721;34.909;728;69.097;1.449;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;08/03/2025;30.275;736;32.239;770;62.514;1.506;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;08/04/2025;43.935;3.115;45.337;3.124;89.272;6.239;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;08/05/2025;42.370;2.996;44.024;3.029;86.394;6.025;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;08/06/2025;29.318;384;32.648;399;61.966;783;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;09/01/2025;42.594;3.032;43.541;3.115;86.135;6.147;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;09/02/2025;28.376;401;30.609;419;58.985;820;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;09/03/2025;26.559;426;26.837;422;53.396;848;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;09/04/2025;44.885;3.126;46.092;3.168;90.977;6.294;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;09/05/2025;48.252;2.946;48.632;3.066;96.884;6.012;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;09/06/2025;43.795;2.973;45.906;3.037;89.701;6.010;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;10/01/2025;45.635;3.082;46.026;3.041;91.661;6.123;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;10/02/2025;42.187;3.011;42.958;2.920;85.145;5.931;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;10/03/2025;43.255;2.945;44.347;2.932;87.602;5.877;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;10/04/2025;45.023;3.199;46.143;3.280;91.166;6.479;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;10/05/2025;33.034;684;34.013;628;67.047;1.312;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;10/06/2025;44.185;2.788;45.840;3.006;90.025;5.794;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
35032;11/01/2025;33.517;839;34.680;865;68.197;1.704;Aut.;Espiras;16640;"39,5782680402;-0,5261313692";16000;CV-375;"39,5753909625;-0,519683102";17100;Pol Ind La Pobla - L'Eliana;"39,5813221208;-0,5300968248"
